id,source,timestamp,outputKWh,status
FG-WI-03132127,Wind,2025-03-13 21:27,501.99,Operational
FG-WI-03132130,Wind,2025-03-13 21:30,508.98,Operational
FG-WI-03132133,Wind,2025-03-13 21:33,521.0,Operational
FG-WI-03132136,Wind,2025-03-13 21:36,526.99,Operational
FG-WI-03132139,Wind,2025-03-13 21:39,530.5,Operational
FG-WI-03132142,Wind,2025-03-13 21:42,542.5,Operational
FG-WI-03132145,Wind,2025-03-13 21:45,560.97,Operational
FG-WI-03132148,Wind,2025-03-13 21:48,570.99,Operational
FG-WI-03132151,Wind,2025-03-13 21:51,585.99,Operational
FG-WI-03132154,Wind,2025-03-13 21:54,591.5,Operational
FG-WI-03132157,Wind,2025-03-13 21:57,603.98,Operational
FG-WI-03132200,Wind,2025-03-13 22:00,605.0,Operational
FG-WI-03132203,Wind,2025-03-13 22:03,607.99,Operational
FG-WI-03132206,Wind,2025-03-13 22:06,615.5,Operational
FG-WI-03132209,Wind,2025-03-13 22:09,619.49,Operational
FG-WI-03132212,Wind,2025-03-13 22:12,630.96,Operational
FG-WI-03132215,Wind,2025-03-13 22:15,643.0,Operational
FG-WI-03132218,Wind,2025-03-13 22:18,653.99,Operational
FG-WI-03132221,Wind,2025-03-13 22:21,664.49,Operational
FG-WI-03132224,Wind,2025-03-13 22:24,678.48,Operational
FG-WI-03132227,Wind,2025-03-13 22:27,684.01,Operational
FG-WI-03132230,Wind,2025-03-13 22:30,687.02,Operational
FG-WI-03132233,Wind,2025-03-13 22:33,680.99,Operational
FG-WI-03132236,Wind,2025-03-13 22:36,681.0,Operational
FG-WI-03132239,Wind,2025-03-13 22:39,687.0,Operational
FG-WI-03132242,Wind,2025-03-13 22:42,694.99,Operational
FG-WI-03132245,Wind,2025-03-13 22:45,695.0,Operational
FG-WI-03132248,Wind,2025-03-13 22:48,693.0,Operational
FG-WI-03132251,Wind,2025-03-13 22:51,698.0,Operational
FG-WI-03132254,Wind,2025-03-13 22:54,697.0,Operational
FG-WI-03132257,Wind,2025-03-13 22:57,707.99,Operational
FG-WI-03132300,Wind,2025-03-13 23:00,714.0,Operational
FG-WI-03132303,Wind,2025-03-13 23:03,743.99,Operational
FG-WI-03132306,Wind,2025-03-13 23:06,734.0,Operational
FG-WI-03132309,Wind,2025-03-13 23:09,735.99,Operational
FG-WI-03132312,Wind,2025-03-13 23:12,738.01,Operational
FG-WI-03132315,Wind,2025-03-13 23:15,742.5,Operational
FG-WI-03132318,Wind,2025-03-13 23:18,752.0,Operational
FG-WI-03132321,Wind,2025-03-13 23:21,757.0,Operational
FG-WI-03132324,Wind,2025-03-13 23:24,773.99,Operational
FG-WI-03132327,Wind,2025-03-13 23:27,780.51,Operational
FG-WI-03132330,Wind,2025-03-13 23:30,779.98,Operational
FG-WI-03132333,Wind,2025-03-13 23:33,783.0,Operational
FG-WI-03132336,Wind,2025-03-13 23:36,783.52,Operational
FG-WI-03132339,Wind,2025-03-13 23:39,783.99,Operational
FG-WI-03132342,Wind,2025-03-13 23:42,787.01,Operational
FG-WI-03132345,Wind,2025-03-13 23:45,786.0,Operational
FG-WI-03132348,Wind,2025-03-13 23:48,783.0,Operational
FG-WI-03132351,Wind,2025-03-13 23:51,785.5,Operational
FG-WI-03132354,Wind,2025-03-13 23:54,786.0,Operational
FG-WI-03132357,Wind,2025-03-13 23:57,783.0,Operational
FG-WI-03140000,Wind,2025-03-14 00:00,742.03,Operational
FG-WI-03140003,Wind,2025-03-14 00:03,748.0,Operational
FG-WI-03140006,Wind,2025-03-14 00:06,746.0,Operational
FG-WI-03140009,Wind,2025-03-14 00:09,754.0,Operational
FG-WI-03140012,Wind,2025-03-14 00:12,767.49,Operational
FG-WI-03140015,Wind,2025-03-14 00:15,767.0,Operational
FG-WI-03140018,Wind,2025-03-14 00:18,778.5,Operational
FG-WI-03140021,Wind,2025-03-14 00:21,847.0,Operational
FG-WI-03140024,Wind,2025-03-14 00:24,846.03,Operational
FG-WI-03140027,Wind,2025-03-14 00:27,844.0,Operational
FG-WI-03140030,Wind,2025-03-14 00:30,840.52,Operational
FG-WI-03140033,Wind,2025-03-14 00:33,837.0,Operational
FG-WI-03140036,Wind,2025-03-14 00:36,834.5,Operational
FG-WI-03140039,Wind,2025-03-14 00:39,844.99,Operational
FG-WI-03140042,Wind,2025-03-14 00:42,840.0,Operational
FG-WI-03140045,Wind,2025-03-14 00:45,784.16,Operational
FG-WI-03140048,Wind,2025-03-14 00:48,783.0,Operational
FG-WI-03140051,Wind,2025-03-14 00:51,774.51,Operational
FG-WI-03140054,Wind,2025-03-14 00:54,769.5,Operational
FG-WI-03140057,Wind,2025-03-14 00:57,769.0,Operational
FG-WI-03140100,Wind,2025-03-14 01:00,783.99,Operational
FG-WI-03140103,Wind,2025-03-14 01:03,788.99,Operational
FG-WI-03140106,Wind,2025-03-14 01:06,849.5,Operational
FG-WI-03140109,Wind,2025-03-14 01:09,825.51,Operational
FG-WI-03140112,Wind,2025-03-14 01:12,828.0,Operational
FG-WI-03140115,Wind,2025-03-14 01:15,827.0,Operational
FG-WI-03140118,Wind,2025-03-14 01:18,819.0,Operational
FG-WI-03140121,Wind,2025-03-14 01:21,808.0,Operational
FG-WI-03140124,Wind,2025-03-14 01:24,801.0,Operational
FG-WI-03140127,Wind,2025-03-14 01:27,800.0,Operational
FG-WI-03140130,Wind,2025-03-14 01:30,799.99,Operational
FG-WI-03140133,Wind,2025-03-14 01:33,792.0,Operational
FG-WI-03140136,Wind,2025-03-14 01:36,792.0,Operational
FG-WI-03140139,Wind,2025-03-14 01:39,786.0,Operational
FG-WI-03140142,Wind,2025-03-14 01:42,785.01,Operational
FG-WI-03140145,Wind,2025-03-14 01:45,772.0,Operational
FG-WI-03140148,Wind,2025-03-14 01:48,767.0,Operational
FG-WI-03140151,Wind,2025-03-14 01:51,767.0,Operational
FG-WI-03140154,Wind,2025-03-14 01:54,762.0,Operational
FG-WI-03140157,Wind,2025-03-14 01:57,756.0,Operational
FG-WI-03140200,Wind,2025-03-14 02:00,748.03,Operational
FG-WI-03140203,Wind,2025-03-14 02:03,740.0,Operational
FG-WI-03140206,Wind,2025-03-14 02:06,742.51,Operational
FG-WI-03140209,Wind,2025-03-14 02:09,745.01,Operational
FG-WI-03140212,Wind,2025-03-14 02:12,745.0,Operational
FG-WI-03140215,Wind,2025-03-14 02:15,740.0,Operational
FG-WI-03140218,Wind,2025-03-14 02:18,739.0,Operational
FG-WI-03140221,Wind,2025-03-14 02:21,739.5,Operational
FG-WI-03140224,Wind,2025-03-14 02:24,739.99,Operational
FG-WI-03140227,Wind,2025-03-14 02:27,740.01,Operational
FG-WI-03140230,Wind,2025-03-14 02:30,746.98,Operational
FG-WI-03140233,Wind,2025-03-14 02:33,752.0,Operational
FG-WI-03140236,Wind,2025-03-14 02:36,757.98,Operational
FG-WI-03140239,Wind,2025-03-14 02:39,765.01,Operational
FG-WI-03140242,Wind,2025-03-14 02:42,762.99,Operational
FG-WI-03140245,Wind,2025-03-14 02:45,781.99,Operational
FG-WI-03140248,Wind,2025-03-14 02:48,791.01,Operational
FG-WI-03140251,Wind,2025-03-14 02:51,795.02,Operational
FG-WI-03140254,Wind,2025-03-14 02:54,795.98,Operational
FG-WI-03140257,Wind,2025-03-14 02:57,800.99,Operational
FG-WI-03140300,Wind,2025-03-14 03:00,803.5,Operational
FG-WI-03140303,Wind,2025-03-14 03:03,819.49,Operational
FG-WI-03140306,Wind,2025-03-14 03:06,837.98,Operational
FG-WI-03140309,Wind,2025-03-14 03:09,854.0,Operational
FG-WI-03140312,Wind,2025-03-14 03:12,870.98,Operational
FG-WI-03140315,Wind,2025-03-14 03:15,885.96,Operational
FG-WI-03140318,Wind,2025-03-14 03:18,910.98,Operational
FG-WI-03140321,Wind,2025-03-14 03:21,938.49,Operational
FG-WI-03140324,Wind,2025-03-14 03:24,955.97,Operational
FG-WI-03140327,Wind,2025-03-14 03:27,976.99,Operational
FG-WI-03140330,Wind,2025-03-14 03:30,988.99,Operational
FG-WI-03140333,Wind,2025-03-14 03:33,1008.0,Operational
FG-WI-03140336,Wind,2025-03-14 03:36,1021.4,Operational
FG-WI-03140339,Wind,2025-03-14 03:39,1031.0,Operational
FG-WI-03140342,Wind,2025-03-14 03:42,1048.0,Operational
FG-WI-03140345,Wind,2025-03-14 03:45,1060.0,Operational
FG-WI-03140348,Wind,2025-03-14 03:48,1072.0,Operational
FG-WI-03140351,Wind,2025-03-14 03:51,1093.0,Operational
FG-WI-03140354,Wind,2025-03-14 03:54,1102.0,Operational
FG-WI-03140357,Wind,2025-03-14 03:57,1106.5,Operational
FG-WI-03140400,Wind,2025-03-14 04:00,1122.0,Operational
FG-WI-03140403,Wind,2025-03-14 04:03,1141.5,Operational
FG-WI-03140406,Wind,2025-03-14 04:06,1149.5,Operational
FG-WI-03140409,Wind,2025-03-14 04:09,1164.0,Operational
FG-WI-03140412,Wind,2025-03-14 04:12,1167.0,Operational
FG-WI-03140415,Wind,2025-03-14 04:15,1169.0,Operational
FG-WI-03140418,Wind,2025-03-14 04:18,1159.5,Operational
FG-WI-03140421,Wind,2025-03-14 04:21,1156.5,Operational
FG-WI-03140424,Wind,2025-03-14 04:24,1157.5,Operational
FG-WI-03140427,Wind,2025-03-14 04:27,1156.0,Operational
FG-WI-03140430,Wind,2025-03-14 04:30,1152.0,Operational
FG-WI-03140433,Wind,2025-03-14 04:33,1155.5,Operational
FG-WI-03140436,Wind,2025-03-14 04:36,1158.0,Operational
FG-WI-03140439,Wind,2025-03-14 04:39,1153.0,Operational
FG-WI-03140442,Wind,2025-03-14 04:42,1153.0,Operational
FG-WI-03140445,Wind,2025-03-14 04:45,1154.5,Operational
FG-WI-03140448,Wind,2025-03-14 04:48,1160.0,Operational
FG-WI-03140451,Wind,2025-03-14 04:51,1157.5,Operational
FG-WI-03140454,Wind,2025-03-14 04:54,1159.0,Operational
FG-WI-03140457,Wind,2025-03-14 04:57,1157.0,Operational
FG-WI-03140500,Wind,2025-03-14 05:00,1171.0,Operational
FG-WI-03140503,Wind,2025-03-14 05:03,1166.5,Operational
FG-WI-03140506,Wind,2025-03-14 05:06,1166.0,Operational
FG-WI-03140509,Wind,2025-03-14 05:09,1155.0,Operational
FG-WI-03140512,Wind,2025-03-14 05:12,1142.0,Operational
FG-WI-03140515,Wind,2025-03-14 05:15,1125.5,Operational
FG-WI-03140518,Wind,2025-03-14 05:18,1113.0,Operational
FG-WI-03140521,Wind,2025-03-14 05:21,1106.0,Operational
FG-WI-03140524,Wind,2025-03-14 05:24,1089.5,Operational
FG-WI-03140527,Wind,2025-03-14 05:27,1080.0,Operational
FG-WI-03140530,Wind,2025-03-14 05:30,1073.5,Operational
FG-WI-03140533,Wind,2025-03-14 05:33,1065.0,Operational
FG-WI-03140536,Wind,2025-03-14 05:36,1071.0,Operational
FG-WI-03140539,Wind,2025-03-14 05:39,1082.0,Operational
FG-WI-03140542,Wind,2025-03-14 05:42,1087.0,Operational
FG-WI-03140545,Wind,2025-03-14 05:45,1081.0,Operational
FG-WI-03140548,Wind,2025-03-14 05:48,1089.5,Operational
FG-WI-03140551,Wind,2025-03-14 05:51,1097.5,Operational
FG-WI-03140554,Wind,2025-03-14 05:54,1106.0,Operational
FG-WI-03140557,Wind,2025-03-14 05:57,1107.5,Operational
FG-WI-03140600,Wind,2025-03-14 06:00,1115.0,Operational
FG-WI-03140603,Wind,2025-03-14 06:03,1105.0,Operational
FG-WI-03140606,Wind,2025-03-14 06:06,1106.0,Operational
FG-WI-03140609,Wind,2025-03-14 06:09,1101.0,Operational
FG-WI-03140612,Wind,2025-03-14 06:12,1117.0,Operational
FG-WI-03140615,Wind,2025-03-14 06:15,1136.0,Operational
FG-WI-03140618,Wind,2025-03-14 06:18,1150.4,Operational
FG-WI-03140621,Wind,2025-03-14 06:21,1164.0,Operational
FG-WI-03140624,Wind,2025-03-14 06:24,1154.5,Operational
FG-WI-03140627,Wind,2025-03-14 06:27,1154.5,Operational
FG-WI-03140630,Wind,2025-03-14 06:30,1165.0,Operational
FG-WI-03140633,Wind,2025-03-14 06:33,1164.0,Operational
FG-WI-03140636,Wind,2025-03-14 06:36,1178.0,Operational
FG-WI-03140639,Wind,2025-03-14 06:39,1193.0,Operational
FG-WI-03140642,Wind,2025-03-14 06:42,1201.0,Operational
FG-WI-03140645,Wind,2025-03-14 06:45,1210.0,Operational
FG-WI-03140648,Wind,2025-03-14 06:48,1211.0,Operational
FG-WI-03140651,Wind,2025-03-14 06:51,1209.0,Operational
FG-WI-03140654,Wind,2025-03-14 06:54,1227.5,Operational
FG-WI-03140657,Wind,2025-03-14 06:57,1253.0,Operational
FG-WI-03140700,Wind,2025-03-14 07:00,1257.0,Operational
FG-WI-03140703,Wind,2025-03-14 07:03,1259.5,Operational
FG-WI-03140706,Wind,2025-03-14 07:06,1249.1,Operational
FG-WI-03140709,Wind,2025-03-14 07:09,1245.5,Operational
FG-WI-03140712,Wind,2025-03-14 07:12,1223.0,Operational
FG-WI-03140715,Wind,2025-03-14 07:15,1217.0,Operational
FG-WI-03140718,Wind,2025-03-14 07:18,1202.0,Operational
FG-WI-03140721,Wind,2025-03-14 07:21,1205.0,Operational
FG-WI-03140724,Wind,2025-03-14 07:24,1183.5,Operational
FG-WI-03140727,Wind,2025-03-14 07:27,1187.0,Operational
FG-WI-03140730,Wind,2025-03-14 07:30,1184.0,Operational
FG-WI-03140733,Wind,2025-03-14 07:33,1175.0,Operational
FG-WI-03140736,Wind,2025-03-14 07:36,1179.0,Operational
FG-WI-03140739,Wind,2025-03-14 07:39,1137.0,Operational
FG-WI-03140742,Wind,2025-03-14 07:42,1129.0,Operational
FG-WI-03140745,Wind,2025-03-14 07:45,1127.0,Operational
FG-WI-03140748,Wind,2025-03-14 07:48,1110.0,Operational
FG-WI-03140751,Wind,2025-03-14 07:51,1136.9,Operational
FG-WI-03140754,Wind,2025-03-14 07:54,1126.0,Operational
FG-WI-03140757,Wind,2025-03-14 07:57,1121.0,Operational
FG-WI-03140800,Wind,2025-03-14 08:00,1120.0,Operational
FG-WI-03140803,Wind,2025-03-14 08:03,1105.5,Operational
FG-WI-03140806,Wind,2025-03-14 08:06,1104.0,Operational
FG-WI-03140809,Wind,2025-03-14 08:09,1115.0,Operational
FG-WI-03140812,Wind,2025-03-14 08:12,1109.5,Operational
FG-WI-03140815,Wind,2025-03-14 08:15,1084.0,Operational
FG-WI-03140818,Wind,2025-03-14 08:18,1091.5,Operational
FG-WI-03140821,Wind,2025-03-14 08:21,1077.5,Operational
FG-WI-03140824,Wind,2025-03-14 08:24,1071.0,Operational
FG-WI-03140827,Wind,2025-03-14 08:27,1084.5,Operational
FG-WI-03140830,Wind,2025-03-14 08:30,1073.0,Operational
FG-WI-03140833,Wind,2025-03-14 08:33,1083.5,Operational
FG-WI-03140836,Wind,2025-03-14 08:36,1080.5,Operational
FG-WI-03140839,Wind,2025-03-14 08:39,1080.0,Operational
FG-WI-03140842,Wind,2025-03-14 08:42,1089.5,Operational
FG-WI-03140845,Wind,2025-03-14 08:45,1086.9,Operational
FG-WI-03140848,Wind,2025-03-14 08:48,1102.0,Operational
FG-WI-03140851,Wind,2025-03-14 08:51,1133.0,Operational
FG-WI-03140854,Wind,2025-03-14 08:54,1126.0,Operational
FG-WI-03140857,Wind,2025-03-14 08:57,1151.5,Operational
FG-WI-03140900,Wind,2025-03-14 09:00,1163.0,Operational
FG-WI-03140903,Wind,2025-03-14 09:03,1171.1,Operational
FG-WI-03140906,Wind,2025-03-14 09:06,1189.5,Operational
FG-WI-03140909,Wind,2025-03-14 09:09,1237.5,Operational
FG-WI-03140912,Wind,2025-03-14 09:12,1240.0,Operational
FG-WI-03140915,Wind,2025-03-14 09:15,1256.0,Operational
FG-WI-03140918,Wind,2025-03-14 09:18,1266.5,Operational
FG-WI-03140921,Wind,2025-03-14 09:21,1275.0,Operational
FG-WI-03140924,Wind,2025-03-14 09:24,1288.5,Operational
FG-WI-03140927,Wind,2025-03-14 09:27,1292.5,Operational
FG-WI-03140930,Wind,2025-03-14 09:30,1338.5,Operational
FG-WI-03140933,Wind,2025-03-14 09:33,1366.0,Operational
FG-WI-03140936,Wind,2025-03-14 09:36,1344.1,Operational
FG-WI-03140939,Wind,2025-03-14 09:39,1373.0,Operational
FG-WI-03140942,Wind,2025-03-14 09:42,1387.0,Operational
FG-WI-03140945,Wind,2025-03-14 09:45,1383.5,Operational
FG-WI-03140948,Wind,2025-03-14 09:48,1390.4,Operational
FG-WI-03140951,Wind,2025-03-14 09:51,1425.0,Operational
FG-WI-03140954,Wind,2025-03-14 09:54,1459.0,Operational
FG-WI-03140957,Wind,2025-03-14 09:57,1430.0,Operational
FG-WI-03141000,Wind,2025-03-14 10:00,1430.0,Operational
FG-WI-03141003,Wind,2025-03-14 10:03,1456.3,Operational
FG-WI-03141006,Wind,2025-03-14 10:06,1469.0,Operational
FG-WI-03141009,Wind,2025-03-14 10:09,1475.5,Operational
FG-WI-03141012,Wind,2025-03-14 10:12,1507.1,Operational
FG-WI-03141015,Wind,2025-03-14 10:15,1515.0,Operational
FG-WI-03141018,Wind,2025-03-14 10:18,1509.5,Operational
FG-WI-03141021,Wind,2025-03-14 10:21,1483.0,Operational
FG-WI-03141024,Wind,2025-03-14 10:24,1550.9,Operational
FG-WI-03141027,Wind,2025-03-14 10:27,1602.5,Operational
FG-WI-03141030,Wind,2025-03-14 10:30,1617.0,Operational
FG-WI-03141033,Wind,2025-03-14 10:33,1589.0,Operational
FG-WI-03141036,Wind,2025-03-14 10:36,1618.0,Operational
FG-WI-03141039,Wind,2025-03-14 10:39,1601.5,Operational
FG-WI-03141042,Wind,2025-03-14 10:42,1596.5,Operational
FG-WI-03141045,Wind,2025-03-14 10:45,1603.9,Operational
FG-WI-03141048,Wind,2025-03-14 10:48,1561.5,Operational
FG-WI-03141051,Wind,2025-03-14 10:51,1536.0,Operational
FG-WI-03141054,Wind,2025-03-14 10:54,1588.0,Operational
FG-WI-03141057,Wind,2025-03-14 10:57,1587.5,Operational
FG-WI-03141100,Wind,2025-03-14 11:00,1610.0,Operational
FG-WI-03141103,Wind,2025-03-14 11:03,1626.5,Operational
FG-WI-03141106,Wind,2025-03-14 11:06,1603.5,Operational
FG-WI-03141109,Wind,2025-03-14 11:09,1594.5,Operational
FG-WI-03141112,Wind,2025-03-14 11:12,1600.6,Operational
FG-WI-03141115,Wind,2025-03-14 11:15,1644.4,Operational
FG-WI-03141118,Wind,2025-03-14 11:18,1641.5,Operational
FG-WI-03141121,Wind,2025-03-14 11:21,1719.4,Operational
FG-WI-03141124,Wind,2025-03-14 11:24,1721.0,Operational
FG-WI-03141127,Wind,2025-03-14 11:27,1746.5,Operational
FG-WI-03141130,Wind,2025-03-14 11:30,1797.3,Operational
FG-WI-03141133,Wind,2025-03-14 11:33,1793.0,Operational
FG-WI-03141136,Wind,2025-03-14 11:36,1779.5,Operational
FG-WI-03141139,Wind,2025-03-14 11:39,1777.4,Operational
FG-WI-03141142,Wind,2025-03-14 11:42,1813.5,Operational
FG-WI-03141145,Wind,2025-03-14 11:45,1808.0,Operational
FG-WI-03141148,Wind,2025-03-14 11:48,1834.5,Operational
FG-WI-03141151,Wind,2025-03-14 11:51,1820.5,Operational
FG-WI-03141154,Wind,2025-03-14 11:54,1875.0,Operational
FG-WI-03141157,Wind,2025-03-14 11:57,1874.5,Operational
FG-WI-03141200,Wind,2025-03-14 12:00,1929.5,Operational
FG-WI-03141203,Wind,2025-03-14 12:03,1934.5,Operational
FG-WI-03141206,Wind,2025-03-14 12:06,1962.5,Operational
FG-WI-03141209,Wind,2025-03-14 12:09,2025.0,Operational
FG-WI-03141212,Wind,2025-03-14 12:12,2059.0,Operational
FG-WI-03141215,Wind,2025-03-14 12:15,2065.0,Operational
FG-WI-03141218,Wind,2025-03-14 12:18,2079.0,Operational
FG-WI-03141221,Wind,2025-03-14 12:21,2103.6,Operational
FG-WI-03141224,Wind,2025-03-14 12:24,2165.0,Operational
FG-WI-03141227,Wind,2025-03-14 12:27,2177.5,Operational
FG-WI-03141230,Wind,2025-03-14 12:30,2259.4,Operational
FG-WI-03141233,Wind,2025-03-14 12:33,2308.5,Operational
FG-WI-03141236,Wind,2025-03-14 12:36,2304.5,Operational
FG-WI-03141239,Wind,2025-03-14 12:39,2331.0,Operational
FG-WI-03141242,Wind,2025-03-14 12:42,2333.5,Operational
FG-WI-03141245,Wind,2025-03-14 12:45,2378.1,Operational
FG-WI-03141248,Wind,2025-03-14 12:48,2482.5,Operational
FG-WI-03141251,Wind,2025-03-14 12:51,2501.5,Operational
FG-WI-03141254,Wind,2025-03-14 12:54,2520.0,Operational
FG-WI-03141257,Wind,2025-03-14 12:57,2534.6,Operational
FG-WI-03141300,Wind,2025-03-14 13:00,2541.0,Operational
FG-WI-03141303,Wind,2025-03-14 13:03,2536.5,Operational
FG-WI-03141306,Wind,2025-03-14 13:06,2545.0,Operational
FG-WI-03141309,Wind,2025-03-14 13:09,2573.0,Operational
FG-WI-03141312,Wind,2025-03-14 13:12,2583.1,Operational
FG-WI-03141315,Wind,2025-03-14 13:15,2594.0,Operational
FG-WI-03141318,Wind,2025-03-14 13:18,2588.0,Operational
FG-WI-03141321,Wind,2025-03-14 13:21,2632.5,Operational
FG-WI-03141324,Wind,2025-03-14 13:24,2596.0,Operational
FG-WI-03141327,Wind,2025-03-14 13:27,2542.0,Operational
FG-WI-03141330,Wind,2025-03-14 13:30,2561.5,Operational
FG-WI-03141333,Wind,2025-03-14 13:33,2580.5,Operational
FG-WI-03141336,Wind,2025-03-14 13:36,2560.9,Operational
FG-WI-03141339,Wind,2025-03-14 13:39,2551.0,Operational
FG-WI-03141342,Wind,2025-03-14 13:42,2576.5,Operational
FG-WI-03141345,Wind,2025-03-14 13:45,2548.0,Operational
FG-WI-03141348,Wind,2025-03-14 13:48,2516.1,Operational
FG-WI-03141351,Wind,2025-03-14 13:51,2515.5,Operational
FG-WI-03141354,Wind,2025-03-14 13:54,2491.0,Operational
FG-WI-03141357,Wind,2025-03-14 13:57,2458.5,Operational
FG-WI-03141400,Wind,2025-03-14 14:00,2420.6,Operational
FG-WI-03141403,Wind,2025-03-14 14:03,2501.5,Operational
FG-WI-03141406,Wind,2025-03-14 14:06,2468.5,Operational
FG-WI-03141409,Wind,2025-03-14 14:09,2399.5,Operational
FG-WI-03141412,Wind,2025-03-14 14:12,2370.0,Operational
FG-WI-03141415,Wind,2025-03-14 14:15,2300.5,Operational
FG-WI-03141418,Wind,2025-03-14 14:18,2274.1,Operational
FG-WI-03141421,Wind,2025-03-14 14:21,2186.1,Operational
FG-WI-03141424,Wind,2025-03-14 14:24,2160.0,Operational
FG-WI-03141427,Wind,2025-03-14 14:27,2139.1,Operational
FG-WI-03141430,Wind,2025-03-14 14:30,2092.5,Operational
FG-WI-03141433,Wind,2025-03-14 14:33,2049.3,Operational
FG-WI-03141436,Wind,2025-03-14 14:36,2011.6,Operational
FG-WI-03141439,Wind,2025-03-14 14:39,1961.0,Operational
FG-WI-03141442,Wind,2025-03-14 14:42,1940.0,Operational
FG-WI-03141445,Wind,2025-03-14 14:45,1858.1,Operational
FG-WI-03141448,Wind,2025-03-14 14:48,1860.5,Operational
FG-WI-03141451,Wind,2025-03-14 14:51,1851.0,Operational
FG-WI-03141454,Wind,2025-03-14 14:54,1832.0,Operational
FG-WI-03141457,Wind,2025-03-14 14:57,1769.8,Operational
FG-WI-03141500,Wind,2025-03-14 15:00,1754.0,Operational
FG-WI-03141503,Wind,2025-03-14 15:03,1730.5,Operational
FG-WI-03141506,Wind,2025-03-14 15:06,1699.5,Operational
FG-WI-03141509,Wind,2025-03-14 15:09,1665.0,Operational
FG-WI-03141512,Wind,2025-03-14 15:12,1667.0,Operational
FG-WI-03141515,Wind,2025-03-14 15:15,1658.0,Operational
FG-WI-03141518,Wind,2025-03-14 15:18,1664.0,Operational
FG-WI-03141521,Wind,2025-03-14 15:21,1602.0,Operational
FG-WI-03141524,Wind,2025-03-14 15:24,1579.5,Operational
FG-WI-03141527,Wind,2025-03-14 15:27,1535.0,Operational
FG-WI-03141530,Wind,2025-03-14 15:30,1539.6,Operational
FG-WI-03141533,Wind,2025-03-14 15:33,1504.5,Operational
FG-WI-03141536,Wind,2025-03-14 15:36,1500.5,Operational
FG-WI-03141539,Wind,2025-03-14 15:39,1517.5,Operational
FG-WI-03141542,Wind,2025-03-14 15:42,1486.0,Operational
FG-WI-03141545,Wind,2025-03-14 15:45,1466.5,Operational
FG-WI-03141548,Wind,2025-03-14 15:48,1455.0,Operational
FG-WI-03141551,Wind,2025-03-14 15:51,1441.5,Operational
FG-WI-03141554,Wind,2025-03-14 15:54,1466.0,Operational
FG-WI-03141557,Wind,2025-03-14 15:57,1455.0,Operational
FG-WI-03141600,Wind,2025-03-14 16:00,1475.5,Operational
FG-WI-03141603,Wind,2025-03-14 16:03,1473.5,Operational
FG-WI-03141606,Wind,2025-03-14 16:06,1489.0,Operational
FG-WI-03141609,Wind,2025-03-14 16:09,1513.0,Operational
FG-WI-03141612,Wind,2025-03-14 16:12,1527.0,Operational
FG-WI-03141615,Wind,2025-03-14 16:15,1536.5,Operational
FG-WI-03141618,Wind,2025-03-14 16:18,1555.5,Operational
FG-WI-03141621,Wind,2025-03-14 16:21,1560.5,Operational
FG-WI-03141624,Wind,2025-03-14 16:24,1557.5,Operational
FG-WI-03141627,Wind,2025-03-14 16:27,1559.0,Operational
FG-WI-03141630,Wind,2025-03-14 16:30,1590.0,Operational
FG-WI-03141633,Wind,2025-03-14 16:33,1625.4,Operational
FG-WI-03141636,Wind,2025-03-14 16:36,1660.4,Operational
FG-WI-03141639,Wind,2025-03-14 16:39,1677.0,Operational
FG-WI-03141642,Wind,2025-03-14 16:42,1673.0,Operational
FG-WI-03141645,Wind,2025-03-14 16:45,1693.0,Operational
FG-WI-03141648,Wind,2025-03-14 16:48,1709.5,Operational
FG-WI-03141651,Wind,2025-03-14 16:51,1708.0,Operational
FG-WI-03141654,Wind,2025-03-14 16:54,1741.0,Operational
FG-WI-03141657,Wind,2025-03-14 16:57,1762.5,Operational
FG-WI-03141700,Wind,2025-03-14 17:00,1802.0,Operational
FG-WI-03141703,Wind,2025-03-14 17:03,1825.4,Operational
FG-WI-03141706,Wind,2025-03-14 17:06,1861.5,Operational
FG-WI-03141709,Wind,2025-03-14 17:09,1924.5,Operational
FG-WI-03141712,Wind,2025-03-14 17:12,1990.0,Operational
FG-WI-03141715,Wind,2025-03-14 17:15,2035.0,Operational
FG-WI-03141718,Wind,2025-03-14 17:18,2063.5,Operational
FG-WI-03141721,Wind,2025-03-14 17:21,2120.0,Operational
FG-WI-03141724,Wind,2025-03-14 17:24,2148.0,Operational
FG-WI-03141727,Wind,2025-03-14 17:27,2191.5,Operational
FG-WI-03141730,Wind,2025-03-14 17:30,2221.5,Operational
FG-WI-03141733,Wind,2025-03-14 17:33,2251.5,Operational
FG-WI-03141736,Wind,2025-03-14 17:36,2275.5,Operational
FG-WI-03141739,Wind,2025-03-14 17:39,2286.5,Operational
FG-WI-03141742,Wind,2025-03-14 17:42,2299.0,Operational
FG-WI-03141745,Wind,2025-03-14 17:45,2310.5,Operational
FG-WI-03141748,Wind,2025-03-14 17:48,2319.0,Operational
FG-WI-03141751,Wind,2025-03-14 17:51,2321.3,Operational
FG-WI-03141754,Wind,2025-03-14 17:54,2337.5,Operational
FG-WI-03141757,Wind,2025-03-14 17:57,2351.5,Operational
FG-WI-03141800,Wind,2025-03-14 18:00,2374.0,Operational
FG-WI-03141803,Wind,2025-03-14 18:03,2423.5,Operational
FG-WI-03141806,Wind,2025-03-14 18:06,2449.9,Operational
